teleplay_id,name,genre,type,episodes,rating,members
34445,Yuuki Yuuna wa Yuusha de Aru: Yuusha no Shou,"Drama, Fantasy, Magic, Slice of Life",medium,6,,4439
30094,Majin Sentai Death Ranger: Ubawareta Pudding!,"Action, Comedy",ONA,1,,111
5900,Jean Valjean Monogatari,Drama,Special,1,,422
24677,Gegege no Kitarou: Kitarou Tanjou-hen,Supernatural,Special,1,,103
443,Onegai☆Teacher: Himitsu na Futari,"Comedy, Ecchi, Romance, Sci-Fi",short,1,,32134
5872,Doubutsu Mura no Sports Day,Action,long,1,,448
3392,Kiniro no Corda: Primo Passo - Hitonatsu no Encore,"Harem, Music, Romance, School, Shoujo",Special,1,,17967
12163,Ginga Tetsudou 999: Hoshizora wa Time Machine,"Drama, Sci-Fi",long,1,,443
27509,Toaru Majutsu no Index 10th Anniversary PV,"Action, Comedy, Magic, Sci-Fi, Super Power",Special,1,,5052
22983,Hipira-kun ONA,"Comedy, Fantasy, Kids, Supernatural, Vampire",ONA,2,,318
4718,AIKa: Special Trial,Ecchi,Special,1,,4116
8897,Ganbare! Marine Kid,"Action, Adventure, Kids, Sci-Fi",medium,13,,139
22689,Terra Formars: Bugs 2-hen,"Action, Horror, Sci-Fi, Space",short,2,,21616
4394,Norakuro Gochou,Adventure,long,1,,444
7245,Sekai Meisaku Douwa: Wow! Maerchen Oukoku,Fantasy,medium,26,,227
6747,Dance in the Vampire Bund,"Action, Supernatural, Vampire",medium,12,,121005
22709,Zettai Zetsumei Dangerous Jiisan (2005),"Comedy, Kids",medium,19,,66
29837,"Yakushiji Ryouko no Kaiki Jikenbo: Hamachou, Voice &amp; Fiction","Mystery, Police, Supernatural",Special,1,,190
16512,Devil Survivor 2 The Animation,"Action, Demons, Supernatural",medium,13,,101266
32758,Toute wa Sono Kotae,"Music, Supernatural",Music,1,,83
3695,Spectral Force Chronicle Divergence,Fantasy,short,1,,410
1636,Ai Shimai Tsubomi... Kegashite Kudasai,Restricted,short,2,,3932
1245,Shihaisha no Tasogare,"Action, Demons, Drama, Horror, Sci-Fi, Shoujo, Supernatural",short,1,,4377
30431,Anata mo Robot ni Nareru feat. Kamome Jidou Gasshoudan,Music,Music,1,,137
27375,Hitoribotchi,Drama,long,1,,60
16377,Peeping Life: The Perfect Extension,"Comedy, Slice of Life",short,10,,245
31771,Amanchu!,"Comedy, School, Shounen, Slice of Life",medium,12,,40481
1178,Detonator Orgun,"Action, Mecha, Sci-Fi",short,3,,2809
6884,Ookami to Koushinryou II Specials,Fantasy,Special,2,,34903
5285,SeeIn AO,Restricted,short,2,,487
732,Vampire Hunter D,"Action, Horror, Sci-Fi, Supernatural, Vampire",long,1,,42377
293,Di Gi Charat,"Comedy, Fantasy, Sci-Fi",medium,16,,12227
30654,Ansatsu Kyoushitsu (TV) 2nd Season,"Action, Comedy, School, Shounen",medium,25,,176475
33570,Zenryoku Yobikou 5.5 Seminar Prologue,"Comedy, Parody, School",ONA,1,,62
16201,Aku no Hana,"Drama, Psychological, Romance, School",medium,13,,86669
33205,StarFox Zero: The Battle Begins,"Action, Sci-Fi, Space",ONA,1,,1885
10897,Boku wa Tomodachi ga Sukunai Episode 0,"Comedy, Romance, School, Seinen, Slice of Life",short,1,,69233
13373,Kyoto Animation: Hana-hen,Slice of Life,Special,1,,2483
22069,Swing Out Sisters (2014),Restricted,short,1,,5099
10319,Chou Dendou Robo Tetsujin 28-gou FX,"Action, Adventure, Mecha, Sci-Fi",medium,47,,354
900,Dragon Ball Z Movie 07: Kyokugen Battle!! Sandai Super Saiyajin,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",long,1,,52690
2604,Sky Girls,"Mecha, Military, Sci-Fi",medium,26,,17115
16780,Gongnyong Baengmannyeon Ttori,"Action, Adventure, Shounen",long,1,,76
429,Kaleido Star: Legend of Phoenix - Layla Hamilton Monogatari,"Comedy, Drama, Shoujo",short,1,,9268
31268,Miira no Yume,Dementia,long,1,,98
6586,Yume-iro Pâtissière,"Kids, School, Shoujo",medium,50,,36921
4039,Golgo 13 (TV),"Action, Adventure, Drama, Seinen, Thriller",medium,50,,18687
29731,Beppu x Peeping Life,"Comedy, Slice of Life",ONA,1,,161
2901,Kochira Katsushikaku Kameari Kouenmae Hashutsujo The Movie,"Action, Comedy, Mystery, Police",long,1,,786
1303,The Animatrix,"Action, Drama, Sci-Fi",short,9,,42831
10379,Natsume Yuujinchou San,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural",medium,13,,102322
2665,Doraemon Movie 07: Nobita to Tetsujin Heidan,"Adventure, Comedy, Fantasy, Kids, Shounen",long,1,,1272
10325,Kyuuketsuki,"Restricted, Vampire",short,2,,3281
31737,Gakusen Toshi Asterisk 2nd Season,"Comedy, Ecchi, Fantasy, Harem, Romance, School, Sci-Fi, Supernatural",medium,12,,101287
590,Kage kara Mamoru!,"Comedy, Romance, Shounen",medium,12,,17136
18005,Forza! Hidemaru,Sports,medium,26,,102
300,3x3 Eyes,"Action, Demons, Fantasy, Horror, Romance",short,4,,15683
7021,Ni-hiki no Sanma,Comedy,long,1,,344
8681,Kitakaze Kozou no Kantarou,"Music, Samurai",Music,1,,254
32146,Peeping Life: TV Asahi Josei Announcer Collab,"Comedy, Slice of Life",Special,1,,83
28723,Aikatsu!: Dai Starmiya Ichigo Matsuri Zenyasai!!,"Music, School, Shoujo",Special,1,,630
1764,Slam Dunk (Movie),"Comedy, Drama, School, Shounen, Slice of Life, Sports",long,1,,8750
32344,Nana-iro Megane,Music,Music,1,,90
33421,Hitori no Shita: The Outcast,"Action, Super Power, Supernatural",medium,12,,36343
8312,Piece,Music,Music,1,,1143
4737,Himitsukessha Taka no Tsume,"Comedy, Parody, Super Power",medium,12,,341
2237,Rozen Maiden: Meitantei Kunkun - Duell Walzer,"Comedy, Mystery",Special,1,,13901
33263,Kubikiri Cycle: Aoiro Savant to Zaregototsukai,"Action, Drama, Mystery, Supernatural",short,8,,19317
5859,Kiddy GiRL-AND Pilot,"Action, Sci-Fi, Super Power",short,1,,3539
2006,Yu☆Gi☆Oh! (1999),"Adventure, Comedy, Fantasy, Game, Shounen",long,1,,26934
13119,Hakuouki Movie 2: Shikon Soukyuu,"Action, Drama, Historical, Josei, Samurai, Supernatural",long,1,,9492
365,Fake,"Comedy, Mystery, Police, Romance, Shounen Ai",short,1,,10926
9939,Kunoichi Sakuya,Restricted,short,2,,1218
21483,Sanchoume no Yuuhi,"Comedy, Slice of Life",medium,27,,72
24843,Clarinet Kowashichatta,Music,Music,1,,111
10200,Bikkuriman: Moen Zone no Himitsu,"Action, Adventure, Kids",long,1,,108
31426,Urawa no Usagi-chan Special,"Comedy, School, Slice of Life",Special,1,,764
5811,Nezumi no Rusuban,Action,long,1,,532
2019,DNA Sights 999.9,"Action, Adventure, Drama, Sci-Fi",short,1,,1048
4851,Lupin III: Seven Days Rhapsody,"Action, Adventure, Comedy, Shounen",Special,1,,2482
10526,Duel Masters Zero,"Action, Kids",medium,25,,795
31073,Show By Rock!!: Plasmagica na Gogo,Comedy,ONA,3,,469
28579,Kyoro-chan no Jishin Youjin Hi no Youjin,"Drama, Fantasy, Kids",short,1,,69
246,Groove Adventure Rave,"Adventure, Comedy, Fantasy, Romance, Shounen",medium,51,,56353
1347,Bubblegum Crisis,"Adventure, Mecha, Sci-Fi, Shounen",short,8,,17268
13029,Arashi no Yoru ni: Himitsu no Tomodachi,"Adventure, Drama",medium,26,,1597
33662,Taka no Tsume 8: Yoshida-kun no X-Files,"Comedy, Parody",long,1,,13
10458,Ran-&gt;Sem: Hakudaku Delmo Tsuma no Miira Tori,Restricted,short,2,,4192
463,One Piece Movie 5: Norowareta Seiken,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",long,1,,35357
24743,Yakin Byoutou Specials,Restricted,short,2,,608
26279,Kumo no Ito (OVA),Fantasy,short,1,,67
11695,Ultraman Graffiti,"Action, Comedy, Parody, Super Power",short,6,,123
8729,Omoide no Album,"Kids, Music, School, Slice of Life",Music,1,,205
3278,Kinnikuman: New York Kiki Ippatsu!,"Action, Comedy, Shounen, Sports",long,1,,278
5646,Deep Voice,Restricted,short,3,,844
32804,Ainone,"Drama, Music",Music,1,,136
14685,Onegai☆Teacher: Reminiscence Disc,"Comedy, Romance, Sci-Fi",short,1,,2503
3044,Tetsuwan Atom (1980),"Action, Adventure, Mecha, Sci-Fi, Shounen",medium,52,,5743
28915,Hidamari Sketch x ☆☆☆ Recap,"Comedy, School, Slice of Life",Special,1,,421
85,Mobile Suit Zeta Gundam,"Drama, Mecha, Military, Sci-Fi, Space",medium,50,,28959
6875,Iron Man,"Action, Drama, Mecha",medium,12,,17403
17269,Captain Harlock,"Action, Drama, Sci-Fi, Space",long,1,,25484
2630,Doraemon Meets Hattori the Ninja,"Comedy, Kids, Sci-Fi, Shounen",Special,1,,729
7528,Kujira (1952),Fantasy,long,1,,317
32777,Jitensha-hen,Music,Music,1,,67
1601,Red Garden,"Drama, Mystery",medium,22,,27169
3215,Fuyu no Hi,Historical,long,1,,2380
13053,Aimai Elegy,Music,Music,1,,1646
288,Bakuten Shoot Beyblade,"Action, Adventure, Comedy, Sci-Fi, Shounen, Sports",medium,51,,49467
8183,Bouken Korobokkuru,Adventure,medium,26,,171
21407,Happiness Charge Precure!,"Action, Fantasy, Magic, Shoujo",medium,49,,4884
9879,Shougakusei no Yuukai Boushi: Yumi-chan Abunai yo!,Kids,short,1,,92
624,Mouse,"Action, Comedy, Ecchi, Harem, Shounen",medium,12,,10979
15479,Hey Yo Yorang,"Adventure, Comedy, Fantasy, Kids, Magic",medium,26,,144
30119,Yowamushi Monsters,Kids,medium,Unknown,,85
11543,Hate You,Music,Music,1,,1222
15077,Tabisuru Nuigurumi: Traveling Daru,"Kids, Slice of Life",short,1,,2565
2607,Birth,"Action, Adventure, Comedy, Sci-Fi",short,1,,2129
2739,Highschool Aurabuster: Hikari no Mezame,"Drama, Fantasy, Super Power",short,3,,347
603,Futari wa Precure,"Action, Comedy, Fantasy, Magic, Shoujo",medium,49,,17671
345,Eikoku Koi Monogatari Emma,"Drama, Historical, Romance, Seinen, Slice of Life",medium,12,,23877
1430,Lupin III: Cagliostro no Shiro,"Adventure, Comedy, Shounen",long,1,,32732
2890,Gake no Ue no Ponyo,"Adventure, Fantasy",long,1,,140277
19009,Puyo Puyo: Madou Monogatari,"Comedy, Fantasy",short,1,,151
3369,Shoubushi Densetsu Tetsuya,"Game, Historical, Shounen",medium,20,,3735
4038,Zettai Karen Children,"Action, Comedy, Shounen, Supernatural",medium,51,,25876
32959,Mirai no Watashi,"Comedy, Slice of Life",ONA,1,,1089
1366,Detective Conan Movie 07: Crossroad in the Ancient Capital,"Adventure, Comedy, Mystery, Police, Shounen",long,1,,21729
15109,Cuticle Tantei Inaba,"Action, Comedy, Mystery, Shounen, Supernatural",medium,12,,50019
10581,Mobile Suit Gundam 0083: Stardust Memory - The Mayfly of Space,"Action, Drama, Mecha, Military, Sci-Fi, Space",Special,1,,3528
19283,Oyako Rankan The Animation,Restricted,short,1,,1578
31793,Mahou Shoujo Nante Mou Ii Desukara.,"Comedy, Magic",medium,12,,13654
28063,Sword Art Online II: Sword Art Offline II,Comedy,Special,9,,19677
1533,Ai Tenshi Densetsu Wedding Peach,"Adventure, Comedy, Magic, Romance, Shoujo",medium,51,,12536
29937,Qin Shiming Yue Zhi: Luosheng Tangxia,"Action, Fantasy, Historical, Martial Arts",ONA,1,,131
31211,Choegang Top Plate,"Action, Comedy, Kids, Sports",medium,26,,86
17871,Yonhyakunijuu Renpai Girl,"Comedy, Romance, School",Special,1,,2852
1943,Paprika,"Fantasy, Horror, Mystery, Psychological, Sci-Fi, Thriller",long,1,,163308
9243,Nine 2: Koibito Sengen,"Action, School, Sports",Special,1,,151
5755,Aoki Ryuusei SPT Layzner OVA,"Action, Mecha, Military, Sci-Fi, Shounen, Space",short,3,,740
20021,Sword Art Online: Extra Edition,"Action, Adventure, Fantasy, Game, Romance",Special,1,,121722
9768,Shima Shima Tora no Shimajirou,"Adventure, Comedy, Fantasy, Kids, Magic",medium,726,,237
5031,Cobra The Animation: Time Drive,"Action, Adventure, Sci-Fi, Space",short,2,,2155
1453,Maison Ikkoku,"Comedy, Drama, Romance, Slice of Life",medium,96,,22079
17675,Otogi no Sekai Ryokou,Adventure,long,1,,67
8993,Juliet,"Ecchi, Romance",short,1,,284
20509,Fate/kaleid liner Prisma☆Illya 2wei!,"Action, Comedy, Fantasy, Magic",medium,10,,56859
9917,Pokemon Best Wishes!: Victini to Kuroki Eiyuu Zekrom,"Adventure, Comedy, Drama, Fantasy, Kids",long,1,,17120
22955,Francesca,"Comedy, Fantasy",medium,24,,6487
2386,One Piece: Yume no Soccer Ou!,"Comedy, Fantasy, Shounen, Sports",long,1,,23915
30,Neon Genesis Evangelion,"Action, Dementia, Drama, Mecha, Psychological, Sci-Fi",medium,26,,461946
32366,Gintama°: Aizome Kaori-hen,"Comedy, Parody",short,2,,16947
2778,Generation of Chaos III: Toki no Fuuin,"Action, Adventure, Fantasy, Magic",short,2,,573
15793,"Senki Zesshou Symphogear G: In the Distance, That Day, When the Star Became Music...","Action, Music, Sci-Fi",medium,13,,25750
19999,Sobakasu Pucchi,"Adventure, Comedy, Kids",medium,162,,72
3866,Kuro ga Ita Natsu,"Drama, Historical",long,1,,344
6280,Cat Shit One,"Action, Fantasy, Military",ONA,1,,19762
10582,Astarotte no Omocha! EX,"Comedy, Demons, Ecchi, Fantasy, Romance, Seinen",short,1,,20824
33130,Naze Ikiru: Rennyo Shounin to Yoshizaki Enjou,Historical,long,1,,507
824,Guardian Hearts,"Comedy, Ecchi, Magic, Romance, School",short,6,,5409
3243,Elec-king The Animation,Comedy,medium,13,,96
1203,Nitaboh,"Historical, Music",long,1,,4413
10825,Ranma ½: Battle ga Ippai 29-nin no Korinai Yatsura,"Comedy, Martial Arts, Slice of Life",short,1,,2242
1375,Watashi no Ashinaga Ojisan,"Comedy, Historical, Romance, School, Shoujo, Slice of Life",medium,40,,5600
28571,Karugamo Oyako no Hi no Youjin,"Drama, Kids",short,1,,38
7477,Fusha no Sha,"Adventure, Historical, Martial Arts, Samurai, Supernatural",long,1,,453
251,Kyou kara Maou!,"Adventure, Comedy, Demons, Fantasy, Shoujo",medium,78,,58150
11031,Vampire,"Restricted, Supernatural",short,2,,2589
7171,Oni,"Demons, Historical, Supernatural",long,1,,950
25139,Oh! My Konbu,"Comedy, Shounen, Slice of Life",medium,22,,70
16554,Dallyeola Majing-ga-X,"Mecha, Sci-Fi",long,1,,94
905,Dragon Ball Z Movie 12: Fukkatsu no Fusion!! Gokuu to Vegeta,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",long,1,,56994
2428,Tanpen Unico: Kuroi Kumo to Shiroi Hane,"Adventure, Fantasy, Kids",long,1,,699
8815,Domo TV,Comedy,medium,26,,832
17313,Pro Golfer Saru,"Kids, Sports",Special,1,,74
3875,Mahoutsukai Sally 2,"Comedy, Magic, Shoujo",medium,88,,720
6762,Cynical Hysterie Hour: Utakata no Uta,Comedy,long,1,,126
11221,Machikado no Märchen,Romance,short,1,,333
32864,JK to Ero Konbini Tenchou,Restricted,short,Unknown,,2194
2550,Onboro Film,"Comedy, Parody",long,1,,1507
28619,Ranpo Kitan: Game of Laplace,Mystery,medium,11,,66777
7568,Umineko no Naku Koro ni Specials,"Comedy, Parody",Special,26,,10913
18055,Hakkenden: Touhou Hakken Ibun 2nd Season,"Action, Fantasy, Shoujo, Supernatural",medium,13,,33466
204,Yumeria,"Action, Comedy, Ecchi, Harem, Super Power",medium,12,,19138
29800,Urameshi Denwa,Kids,long,1,,94
28119,Kuma no Minakuro to Kouhei Jiisan,"Drama, Kids",short,1,,53
21435,Yama no Susume Second Season,"Adventure, Comedy, Slice of Life",medium,24,,11413
29952,Kairaku no Sono,"Dementia, Music",long,1,,188
2337,Tetsujin 28-gou (2004),"Adventure, Mecha, Sci-Fi, Shounen",medium,26,,1826
6509,Kiteretsu Daihyakka,"Comedy, Drama, Slice of Life",medium,331,,1083
1053,Tokyo Daigaku Monogatari,"Comedy, Drama, Ecchi, Romance, School",short,2,,1493
29713,Don&#039;t You Wish You Were Here?,Dementia,long,1,,78
32670,Battle Spirits: Double Drive,"Action, Kids",medium,Unknown,,515
23383,D-Frag! OVA,"Comedy, Game, Seinen",short,1,,28116
7482,"Yume kara, Samenai","Romance, School",short,1,,366
18773,Kuwagata Tsumami,Comedy,ONA,84,,68
31485,Aikatsu Stars! Movie,"Music, School, Shoujo, Slice of Life",long,1,,1042
18841,PES: Peace Eco Smile - Drive your Heart,"Cars, Romance, Sci-Fi",ONA,1,,449
10918,Kowarekake no Orgel (Movie),"Drama, Music, Sci-Fi, Slice of Life",long,1,,9404
3724,Taiko no Tatsujin,Game,medium,26,,406
31678,Dragon Nest: Throne of Elves,"Action, Adventure, Fantasy, Magic",long,1,,1466
33916,Wanwanwan Coin,Comedy,ONA,15,,37
31491,Hantsu x Trash,"Comedy, Ecchi, Romance, School, Seinen, Sports",short,3,,6850
29633,Kiseki,Dementia,long,1,,130
9070,Oden-kun,Comedy,medium,156,,118
10197,Nyanpire The Animation,"Comedy, Supernatural",medium,12,,19161
22199,Akame ga Kill!,"Action, Adventure, Fantasy",medium,24,,492133
3566,Hika Ryoujoku: Wana ni Hamatta Futari,Restricted,short,1,,1062
9353,D.C. I&amp;II P.S.P. Re-Animated,"Drama, Harem, Magic, Romance",short,1,,4019
30403,Paper Film,Comedy,long,1,,102
25835,Shirobako,"Comedy, Drama",medium,24,,146895
10823,Ranma ½: 1994 Music Calendar,"Comedy, Martial Arts, Slice of Life",short,1,,1730
30276,One Punch Man,"Action, Comedy, Parody, Sci-Fi, Seinen, Super Power, Supernatural",medium,12,,552458
32189,Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen,"Action, Horror, Mystery, Psychological",medium,12,,83343
9819,Mak Dau Xiang Dang Dang,Comedy,long,1,,103
2506,Imouto,Restricted,short,1,,2476
30445,"Wake Up, Girls! Deai no Kiroku: A Brief Recording",Music,short,1,,810
3076,Bishoujo Senshi Sailor Moon SuperS Special,"Magic, Romance, Shoujo",Special,3,,12317
32171,Ange Vierge,"Adventure, Fantasy, Magic, School",medium,12,,21934
5214,Gakuen Shimai,Restricted,short,2,,2864
32852,Survivor,"Music, Supernatural",Music,1,,70
31177,Yakyuubu Aruaru,Sports,medium,3,,149
2548,Ai no Wakakusa Monogatari,"Drama, Historical, Slice of Life",medium,48,,3334
28285,Trinity Seven OVA,"Action, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School, Supernatural",short,1,,38197
11371,New Prince of Tennis,"Action, Comedy, Shounen, Sports",medium,13,,30630
33672,Doraemon Movie 37: Nobita no Nankyoku Kachikochi Daibouken,"Adventure, Comedy, Fantasy, Kids, Shounen",long,1,,172
13595,"Suki de Suki de, Suki de The Animation",Restricted,short,2,,5108
2116,Captain Tsubasa,"Action, Shounen, Sports",medium,128,,36623
25491,Megumi to Taiyou III: Kajuu Gummi Tweet Fantasy - Timeline World,Fantasy,Special,1,,128
6012,Kinpatsu no Jeanie,"Drama, Historical",medium,13,,275
3466,Kino no Tabi: The Beautiful World - Tou no Kuni,"Adventure, Fantasy, Psychological",Special,1,,19211
30480,Bara Bara Film,Dementia,long,1,,110
5096,Doraemon Movie 28: Nobita to Midori no Kyojin Den,"Adventure, Comedy, Fantasy, Kids, Shounen",long,1,,1651
3069,Yamato yo Towa ni,"Action, Adventure, Drama, Military, Sci-Fi, Space",long,1,,1148
29369,Tick &amp; Tack,"Fantasy, Kids",medium,10,,41
32289,Anison Nippon,"Action, Sci-Fi",ONA,1,,209
3157,Guardian Hearts-Power UP!,"Action, Comedy, Ecchi, Fantasy, Harem, Magic, Romance",short,4,,2402
16460,Perrine Monogatari Specials,"Drama, Historical, Kids, Shoujo, Slice of Life",Special,2,,111
22419,Acchi Kocchi,Dementia,long,1,,3433
13937,Saishuu Chikan Densha Next,Restricted,short,2,,2254
10742,Saru to Kani no Gassen,Drama,long,1,,200
3956,Shakugan no Shana II (Second) Specials,"Comedy, Parody",Special,3,,34305
11266,Ao no Exorcist: Kuro no Iede,"Action, Demons, Fantasy, Shounen, Supernatural",Special,1,,59755
32729,Orange,"Drama, Romance, School, Sci-Fi, Shoujo",medium,13,,165358
2732,Baby Baachan,"Comedy, Drama",medium,53,,406
23311,Garo: Honoo no Kokuin,"Action, Demons, Fantasy, Magic, Supernatural",medium,24,,64214
22157,Yasashii Kinyoubi,Dementia,long,1,,358
12979,Naruto SD: Rock Lee no Seishun Full-Power Ninden,"Action, Comedy, Parody",medium,51,,29989
28171,Shokugeki no Souma,"Ecchi, School, Shounen",medium,24,,348951
3806,Sasuga no Sarutobi,"Action, Adventure, Comedy, Martial Arts, Romance, Sports",medium,69,,483
32349,Hot Minute: Gudetama,"Comedy, Kids",Special,1,,213
20909,Kyoukai no Kanata: Mini Theater,"Slice of Life, Supernatural",Special,7,,15703
15913,Happy☆Lucky Bikkuriman,"Adventure, Comedy, Fantasy, Kids",medium,46,,117
5132,Let&#039;s Nupu Nupu,"Comedy, Ecchi, School",medium,16,,1861
1728,Super GALS! Kotobuki Ran,"Comedy, Shoujo, Slice of Life",medium,52,,10369
26289,Hage,"Drama, Kids, School",short,1,,64
14833,Maoyuu Maou Yuusha,"Adventure, Demons, Fantasy, Historical, Romance",medium,12,,164445
10850,Seibu Tetsudou Ekiin Tako-chan,"Comedy, Parody, Police, Slice of Life",ONA,12,,99
408,Final Fantasy VII: Last Order,"Action, Adventure, Drama, Fantasy, Sci-Fi",short,1,,48041
1262,Macross II: Lovers Again,"Adventure, Mecha, Military, Sci-Fi, Shounen, Space",short,6,,6760
2072,Idol Project,"Adventure, Comedy, Music",short,4,,958
5420,Kemono no Souja Erin,"Drama, Fantasy",medium,50,,36751
5717,Kiniro no Corda: Secondo Passo,"Harem, Music, School, Shoujo",Special,2,,24379
72,Full Metal Panic? Fumoffu,"Action, Comedy, School",medium,12,,171086
1627,Choushin Hime Dangaizer 3,"Adventure, Ecchi, Mecha, Sci-Fi",short,4,,919
7405,Jankenman,"Adventure, Super Power",medium,51,,255
29385,Chii-chan to Hige Ojisan,"Kids, Slice of Life",medium,10,,49
9175,Tsuruhime Ja!,"Comedy, Kids, Shoujo, Slice of Life",medium,49,,89
19099,Pokemon: Mewtwo - Kakusei e no Prologue,"Adventure, Fantasy, Kids",Special,1,,4146
5116,Candy Boy Episode: EX01 - Mirai Yohouzu,"School, Shoujo Ai, Slice of Life",short,1,,16405
21039,Gatchaman Crowds Insight,"Adventure, Sci-Fi",medium,12,,41220
7500,Maabou no Shounen Koukuu Tsuwamono,Historical,long,1,,110
2186,Maid no Yakata: Zetsubou-hen,Restricted,short,2,,1308
10770,Mahou Shoujo Elena,"Restricted, Magic, Supernatural",short,3,,3302
29979,Petting a Dog,Slice of Life,ONA,1,,375
10525,Shinseiki Duel Masters Flash,"Comedy, Kids",medium,24,,314
4827,_Summer Specials,Harem,Special,2,,1977
32087,Osomatsu-kun (1988): Appare! Chibita no Onitaiji zansu,Comedy,Special,1,,193
6272,Zakuro Yashiki,Historical,short,1,,531
17213,Sore Ike! Anpanman: Dadandan to Futago no Hoshi,"Comedy, Kids",long,1,,87
20973,Sekai Seifuku: Bouryaku no Zvezda,"Action, Comedy, Fantasy",medium,12,,67877
15673,Tell Your World,Music,Music,1,,2630
17157,Nozoki Ana,"Comedy, Drama, Ecchi",short,1,,21200
8774,3-tsu no Hanashi,Fantasy,Special,1,,257
2746,Vexille: 2077 Nihon Sakoku,"Action, Military, Sci-Fi",long,1,,14754
405,Blood: The Last Vampire,"Horror, Supernatural, Vampire",long,1,,67778
2180,Slow Step,"Comedy, Romance, School, Slice of Life, Sports",short,5,,1219
17395,Ark IX,Action,short,1,,5308
153,Juuni Kokuki,"Action, Adventure, Fantasy, Magic, Supernatural",medium,45,,66646
2430,Gekka Bijin,Restricted,short,2,,1487
32229,Ojiichan no Komoriuta,"Kids, Music",Music,1,,37
18115,Magi: The Kingdom of Magic,"Action, Adventure, Fantasy, Magic, Shounen",medium,25,,245026
10033,Toriko,"Action, Adventure, Comedy, Fantasy, Shounen",medium,147,,54790
2500,The Cockpit,"Historical, Military",short,3,,5053
28547,Nobunaga-kun no Jitensha no Rule wo Mamoru no Ja,"Drama, Kids",short,1,,55
2569,Jungle Book Shounen Mowgli,"Adventure, Drama",medium,52,,3035
14575,Minami-ke Omatase,"Comedy, Slice of Life",short,1,,15050
5686,Himekishi Angelica,Restricted,short,2,,2383
11269,Maken Liner 0011 Henshin Seyo!,"Action, Mecha, Sci-Fi",long,1,,238
22943,Mugen Senshi Valis,"Action, Adventure, Fantasy",Special,1,,215
21295,Sore Ike! Anpanman: Tenohira wo Taiyou ni,"Comedy, Fantasy, Kids",long,1,,77
471,To Heart 2,"Comedy, Drama, Harem, Romance, School, Slice of Life",medium,13,,13877
30105,Fukashigi no Kazoekata,Kids,ONA,1,,143
25609,Genki Genki Non-tan,"Kids, Music",medium,15,,56
2189,Shin Seiki Inma Seiden,Restricted,short,6,,1358
15045,Litchi DE Hikari Club,"Comedy, Drama, Horror, Psychological, Romance",medium,8,,7597
29363,Watashi no Ashinaga Ojisan Specials,"Comedy, Romance, School, Shoujo, Slice of Life",Special,2,,112
23575,Ikkyuu-san: Ooabare Yancha-hime,"Comedy, Historical, Kids",Special,1,,71
1238,One Piece: Mamore! Saigo no Dai Butai,"Adventure, Comedy, Fantasy, Shounen",Special,1,,16495
29747,Warai no Show Gakkou,"Comedy, Kids",medium,20,,38
24773,Norasco,"Comedy, Slice of Life",ONA,Unknown,,93
24751,Akuma no Riddle: Shousha wa Dare? Nukiuchi Test,"Action, Comedy, Ecchi, Shoujo Ai",Special,1,,19147
6377,Zan Sayonara Zetsubou Sensei,"Comedy, Parody, School",medium,13,,55402
73,Full Metal Panic! The Second Raid,"Action, Mecha, Military",medium,13,,155340
32239,Shinsei Futanari Idol: Dekatamakei!,Restricted,short,2,,1804
12765,Yuuyake Banchou,Action,medium,26,,109
26287,Tomoko-chan to Watashi,"Comedy, Kids, School",short,1,,52
15633,Code:Breaker OVA,"Action, Comedy, Ecchi, School, Shounen, Super Power, Supernatural",short,3,,17814
339,Serial Experiments Lain,"Dementia, Drama, Mystery, Psychological, Sci-Fi, Supernatural",medium,13,,215829
7276,Natsumushi The Animation,Restricted,short,2,,3044
4606,Tsuki Kagerou,"Restricted, Yuri",short,3,,890
10354,Kakomareta Sekai,Drama,ONA,1,,786
3303,Momiji,"Restricted, School",short,4,,1506
1440,Ninja Mono,"Adventure, Comedy, Shounen, Supernatural",short,2,,1651
10297,Shin Koihime†Musou: Otome Tairan OVA,"Comedy, School",short,1,,3709
32956,Ahare! Meisaku-kun,"Comedy, Kids, Parody, School",medium,39,,115
34279,Grancrest Senki,"Action, Fantasy",,Unknown,,360
3976,Mamahaha,"Drama, Restricted, Romance",short,2,,1546
4129,Mahou no Tenshi Creamy Mami: Curtain Call,"Comedy, Music, Shoujo",Music,1,,298
8416,Bonobono,Comedy,long,1,,148
11859,Queen&#039;s Blade: Rebellion,"Action, Adventure, Ecchi, Fantasy",medium,12,,21706
21163,Oni no Ko to Yuki Usagi,"Demons, Fantasy, Kids",long,1,,131
2635,Doraemon: Featherplace,"Comedy, Fantasy, Kids, Sci-Fi, Shounen",Special,1,,430
332,Dokidoki Densetsu: Mahoujin Guru Guru,"Adventure, Comedy, Fantasy, Magic, Shounen",medium,38,,1625
2987,Ginga Hyouryuu Vifam,"Action, Adventure, Mecha, Sci-Fi",medium,46,,1329
5108,Ryuusei Tenshi Primaveil,Restricted,short,1,,590
5455,Saimin Jutsu The Animation 2nd,Restricted,short,2,,2209
